shipment_id,route_id,ship_ts_utc,service_start_local,service_end_local,tz_offset_minutes
7960,R013,2026-03-08T23:52:00Z,2026-03-09T23:48:00,2026-03-10T02:53:00,480
7961,R013,2026-03-11T02:39:00+00:00,2026-03-10T20:46:00,2026-03-11T00:10:00,480
7962,R013,2026-03-09T20:03:00Z,2026-03-10T05:14:00,2026-03-10T07:58:00,480
7963,R013,2026-03-10T12:07:00Z,2026-03-10T20:12:00,2026-03-11T00:11:00,480
7964,R013,2026-03-11T00:24:00Z,2026-03-10T22:16:00,2026-03-11T01:45:00,480
7965,R013,2026-03-09T01:19:00+00:00,2026-03-09T23:42:00,2026-03-10T02:58:00,480
7966,R013,2026-03-08T22:37:00+00:00,2026-03-10T04:53:00,2026-03-10T07:49:00,480
7967,R013,2026-03-11T02:28:00+00:00,2026-03-10T20:41:00,2026-03-10T23:45:00,480
7968,R013,2026-03-09T21:16:00Z,2026-03-10T05:10:00,2026-03-10T08:09:00,480
7969,R013,2026-03-08T23:58:00+00:00,2026-03-10T04:51:00,2026-03-10T08:19:00,480
7970,R013,2026-03-09T23:56:00Z,2026-03-10T20:32:00,2026-03-10T23:48:00,480
7971,R013,2026-03-09T00:06:00+00:00,2026-03-10T04:53:00,2026-03-10T07:52:00,480
7972,R013,2026-03-11T02:59:00Z,2026-03-10T22:01:00,2026-03-11T01:36:00,480
7973,R013,2026-03-09T22:26:00+00:00,2026-03-10T11:12:00,2026-03-10T14:40:00,480
7974,R013,2026-03-08T23:54:00Z,2026-03-10T00:18:00,2026-03-10T02:46:00,480
7975,R013,2026-03-10T15:50:00Z,2026-03-10T21:46:00,2026-03-11T01:11:00,480
7976,R013,2026-03-10T00:37:00+00:00,2026-03-10T00:03:00,2026-03-10T02:43:00,480
7977,R013,2026-03-11T00:07:00+00:00,2026-03-10T20:13:00,2026-03-11T00:16:00,480
7978,R013,2026-03-11T01:09:00+00:00,2026-03-10T21:50:00,2026-03-11T01:38:00,480
7979,R013,2026-03-10T00:05:00Z,2026-03-10T04:58:00,2026-03-10T07:49:00,480
7980,R013,2026-03-11T00:01:00+00:00,2026-03-10T21:46:00,2026-03-11T01:28:00,480
7981,R013,2026-03-11T23:57:00+00:00,2026-03-11T21:41:00,2026-03-12T01:40:00,480
7982,R013,2026-03-11T00:13:00+00:00,2026-03-11T04:56:00,2026-03-11T08:13:00,480
7983,R013,2026-03-12T00:06:00Z,2026-03-11T11:13:00,2026-03-11T14:22:00,480
7984,R013,2026-03-10T23:01:00+00:00,2026-03-11T05:09:00,2026-03-11T08:15:00,480
7985,R013,2026-03-11T02:31:00+00:00,2026-03-11T04:46:00,2026-03-11T07:58:00,480
7986,R013,2026-03-11T00:35:00+00:00,2026-03-11T11:15:00,2026-03-11T14:44:00,480
7987,R013,2026-03-10T18:32:00Z,2026-03-11T00:10:00,2026-03-11T02:44:00,480
7988,R013,2026-03-09T21:30:00+00:00,2026-03-11T00:12:00,2026-03-11T02:47:00,480
7989,R013,2026-03-12T02:43:00+00:00,2026-03-11T11:27:00,2026-03-11T14:35:00,480
7990,R013,2026-03-10T19:39:00+00:00,2026-03-11T04:41:00,2026-03-11T07:42:00,480
7991,R013,2026-03-12T00:02:00Z,2026-03-11T20:25:00,2026-03-11T23:54:00,480
7992,R013,2026-03-09T23:53:00+00:00,2026-03-10T23:50:00,2026-03-11T03:15:00,480
7993,R013,2026-03-10T22:48:00Z,2026-03-11T05:00:00,2026-03-11T07:43:00,480
7994,R013,2026-03-10T23:59:00+00:00,2026-03-10T23:51:00,2026-03-11T02:55:00,480
7995,R013,2026-03-09T22:53:00Z,2026-03-11T04:59:00,2026-03-11T08:20:00,480
7996,R013,2026-03-10T23:53:00Z,2026-03-11T04:42:00,2026-03-11T07:49:00,480
7997,R013,2026-03-10T23:57:00Z,2026-03-10T23:53:00,2026-03-11T02:46:00,480
7998,R013,2026-03-11T23:47:00Z,2026-03-11T11:38:00,2026-03-11T14:13:00,480
7999,R013,2026-03-11T10:49:00Z,2026-03-11T21:41:00,2026-03-12T01:25:00,480
8000,R013,2026-03-10T00:00:00+00:00,2026-03-11T00:14:00,2026-03-11T03:04:00,480
8001,R013,2026-03-10T00:08:00Z,2026-03-11T00:20:00,2026-03-11T02:50:00,480
8002,R013,2026-03-10T13:28:00Z,2026-03-10T23:41:00,2026-03-11T02:46:00,480
8003,R013,2026-03-12T00:13:00+00:00,2026-03-11T20:21:00,2026-03-11T23:40:00,480
8004,R013,2026-03-10T16:17:00+00:00,2026-03-11T00:13:00,2026-03-11T03:05:00,480
8005,R013,2026-03-10T16:22:00+00:00,2026-03-11T00:16:00,2026-03-11T02:45:00,480
8006,R013,2026-03-10T17:34:00Z,2026-03-10T23:40:00,2026-03-11T03:17:00,480
8007,R013,2026-03-11T00:12:00+00:00,2026-03-11T11:47:00,2026-03-11T14:34:00,480
8008,R013,2026-03-12T00:06:00+00:00,2026-03-11T20:30:00,2026-03-11T23:56:00,480
8009,R013,2026-03-10T21:14:00+00:00,2026-03-11T05:19:00,2026-03-11T07:59:00,480
8010,R013,2026-03-10T16:56:00+00:00,2026-03-11T00:03:00,2026-03-11T03:20:00,480
8011,R013,2026-03-11T00:02:00Z,2026-03-11T21:53:00,2026-03-12T01:39:00,480
8012,R013,2026-03-10T00:59:00+00:00,2026-03-11T04:56:00,2026-03-11T08:15:00,480
8013,R013,2026-03-11T03:42:00Z,2026-03-11T11:37:00,2026-03-11T14:13:00,480
8014,R013,2026-03-10T23:47:00Z,2026-03-11T20:21:00,2026-03-11T23:45:00,480
8015,R013,2026-03-10T00:04:00+00:00,2026-03-11T00:03:00,2026-03-11T03:12:00,480
8016,R013,2026-03-11T23:56:00+00:00,2026-03-11T11:49:00,2026-03-11T14:46:00,480
8017,R013,2026-03-11T00:56:00Z,2026-03-11T20:44:00,2026-03-12T00:03:00,480
8018,R013,2026-03-10T15:40:00+00:00,2026-03-10T23:41:00,2026-03-11T02:41:00,480
8019,R013,2026-03-11T00:05:00+00:00,2026-03-11T20:29:00,2026-03-11T23:59:00,480
8020,R013,2026-03-11T01:46:00+00:00,2026-03-11T04:46:00,2026-03-11T07:43:00,480
8021,R013,2026-03-11T23:14:00Z,2026-03-11T21:59:00,2026-03-12T01:43:00,480
8022,R013,2026-03-11T01:25:00Z,2026-03-11T20:32:00,2026-03-12T00:19:00,480
8023,R013,2026-03-10T18:15:00Z,2026-03-10T23:59:00,2026-03-11T02:43:00,480
8024,R013,2026-03-11T00:38:00Z,2026-03-11T21:54:00,2026-03-12T01:46:00,480
8025,R013,2026-03-11T23:54:00Z,2026-03-11T21:46:00,2026-03-12T01:42:00,480
8026,R013,2026-03-11T02:58:00Z,2026-03-11T11:15:00,2026-03-11T14:19:00,480
8027,R013,2026-03-10T15:47:00+00:00,2026-03-11T00:00:00,2026-03-11T03:04:00,480
8028,R013,2026-03-10T21:15:00+00:00,2026-03-11T05:06:00,2026-03-11T07:47:00,480
8029,R013,2026-03-11T03:25:00Z,2026-03-11T11:23:00,2026-03-11T14:41:00,480
8030,R013,2026-03-11T00:14:00+00:00,2026-03-11T20:46:00,2026-03-11T23:41:00,480
8031,R013,2026-03-12T00:10:00Z,2026-03-11T21:48:00,2026-03-12T01:20:00,480
8032,R013,2026-03-11T02:47:00+00:00,2026-03-10T23:55:00,2026-03-11T03:10:00,480
8033,R013,2026-03-10T21:50:00+00:00,2026-03-11T20:17:00,2026-03-11T23:53:00,480
8034,R013,2026-03-11T02:13:00Z,2026-03-11T22:13:00,2026-03-12T01:39:00,480
8035,R013,2026-03-11T00:47:00+00:00,2026-03-10T23:44:00,2026-03-11T02:43:00,480
8036,R013,2026-03-11T00:10:00Z,2026-03-11T20:12:00,2026-03-12T00:03:00,480
8037,R013,2026-03-11T22:36:00+00:00,2026-03-11T22:02:00,2026-03-12T01:42:00,480
8038,R013,2026-03-11T00:28:00Z,2026-03-10T23:43:00,2026-03-11T02:47:00,480
8039,R013,2026-03-11T14:29:00+00:00,2026-03-11T21:54:00,2026-03-12T01:23:00,480
8040,R013,2026-03-11T14:22:00+00:00,2026-03-11T22:12:00,2026-03-12T01:16:00,480
8041,R013,2026-03-12T12:35:00Z,2026-03-12T22:09:00,2026-03-13T01:38:00,480
8042,R013,2026-03-12T01:26:00Z,2026-03-12T11:38:00,2026-03-12T14:45:00,480
8043,R013,2026-03-11T23:03:00+00:00,2026-03-12T20:33:00,2026-03-13T00:03:00,480
8044,R013,2026-03-11T21:44:00Z,2026-03-12T00:07:00,2026-03-12T02:54:00,480
8045,R013,2026-03-11T23:35:00Z,2026-03-12T00:13:00,2026-03-12T03:05:00,480
8046,R013,2026-03-11T23:40:00Z,2026-03-12T04:50:00,2026-03-12T08:12:00,480
8047,R013,2026-03-11T16:14:00Z,2026-03-11T23:55:00,2026-03-12T03:06:00,480
8048,R013,2026-03-12T02:45:00+00:00,2026-03-12T05:20:00,2026-03-12T07:47:00,480
8049,R013,2026-03-12T23:55:00+00:00,2026-03-12T22:11:00,2026-03-13T01:46:00,480
8050,R013,2026-03-13T02:09:00+00:00,2026-03-12T11:19:00,2026-03-12T14:50:00,480
8051,R013,2026-03-13T00:07:00+00:00,2026-03-12T11:23:00,2026-03-12T14:21:00,480
8052,R013,2026-03-12T00:46:00+00:00,2026-03-11T23:47:00,2026-03-12T03:15:00,480
8053,R013,2026-03-12T10:58:00+00:00,2026-03-12T20:45:00,2026-03-13T00:10:00,480
8054,R013,2026-03-12T12:37:00+00:00,2026-03-12T20:46:00,2026-03-12T23:44:00,480
8055,R013,2026-03-12T14:38:00+00:00,2026-03-12T20:21:00,2026-03-12T23:54:00,480
8056,R013,2026-03-11T19:39:00+00:00,2026-03-12T04:56:00,2026-03-12T08:08:00,480
8057,R013,2026-03-11T16:01:00+00:00,2026-03-11T23:58:00,2026-03-12T03:06:00,480
8058,R013,2026-03-12T02:52:00Z,2026-03-12T04:58:00,2026-03-12T08:13:00,480
8059,R013,2026-03-11T16:04:00Z,2026-03-12T00:09:00,2026-03-12T03:20:00,480
8060,R013,2026-03-13T00:33:00Z,2026-03-12T20:15:00,2026-03-12T23:48:00,480
8061,R013,2026-03-12T03:45:00+00:00,2026-03-12T11:17:00,2026-03-12T14:12:00,480
8062,R013,2026-03-12T23:52:00+00:00,2026-03-12T21:43:00,2026-03-13T01:41:00,480
8063,R013,2026-03-12T03:45:00Z,2026-03-12T11:39:00,2026-03-12T14:25:00,480
8064,R013,2026-03-10T23:53:00+00:00,2026-03-12T05:06:00,2026-03-12T07:46:00,480
8065,R013,2026-03-12T00:06:00+00:00,2026-03-12T04:56:00,2026-03-12T07:56:00,480
8066,R013,2026-03-12T23:52:00Z,2026-03-12T22:02:00,2026-03-13T01:18:00,480
8067,R013,2026-03-13T00:07:00Z,2026-03-12T11:23:00,2026-03-12T14:42:00,480
8068,R013,2026-03-12T15:02:00+00:00,2026-03-12T21:42:00,2026-03-13T01:34:00,480
8069,R013,2026-03-12T11:30:00Z,2026-03-12T20:12:00,2026-03-13T00:08:00,480
8070,R013,2026-03-11T00:08:00Z,2026-03-12T04:57:00,2026-03-12T07:57:00,480
8071,R013,2026-03-12T11:54:00+00:00,2026-03-12T22:19:00,2026-03-13T01:26:00,480
8072,R013,2026-03-12T23:37:00+00:00,2026-03-12T11:16:00,2026-03-12T14:31:00,480
8073,R013,2026-03-11T21:19:00+00:00,2026-03-12T11:19:00,2026-03-12T14:14:00,480
8074,R013,2026-03-11T13:47:00+00:00,2026-03-12T00:05:00,2026-03-12T03:13:00,480
8075,R013,2026-03-12T00:06:00+00:00,2026-03-11T23:41:00,2026-03-12T03:13:00,480
8076,R013,2026-03-11T23:50:00+00:00,2026-03-12T21:41:00,2026-03-13T01:40:00,480
8077,R013,2026-03-11T23:57:00+00:00,2026-03-12T05:03:00,2026-03-12T07:44:00,480
8078,R013,2026-03-12T01:21:00+00:00,2026-03-12T21:52:00,2026-03-13T01:35:00,480
8079,R013,2026-03-11T21:00:00+00:00,2026-03-12T05:01:00,2026-03-12T08:12:00,480
8080,R013,2026-03-11T23:56:00+00:00,2026-03-12T20:49:00,2026-03-13T00:19:00,480
8081,R013,2026-03-12T10:08:00Z,2026-03-12T20:32:00,2026-03-13T00:06:00,480
8082,R013,2026-03-12T23:50:00Z,2026-03-12T20:31:00,2026-03-13T00:08:00,480
8083,R013,2026-03-11T23:43:00Z,2026-03-12T05:11:00,2026-03-12T08:06:00,480
8084,R013,2026-03-10T23:47:00+00:00,2026-03-12T05:04:00,2026-03-12T07:51:00,480
8085,R013,2026-03-13T00:43:00Z,2026-03-12T20:31:00,2026-03-12T23:41:00,480
8086,R013,2026-03-12T12:31:00Z,2026-03-12T20:18:00,2026-03-13T00:05:00,480
8087,R013,2026-03-12T12:39:00+00:00,2026-03-12T21:57:00,2026-03-13T01:49:00,480
8088,R013,2026-03-11T20:58:00Z,2026-03-12T05:09:00,2026-03-12T07:42:00,480
8089,R013,2026-03-10T23:52:00Z,2026-03-11T23:53:00,2026-03-12T03:15:00,480
8090,R013,2026-03-12T21:41:00Z,2026-03-12T20:34:00,2026-03-13T00:18:00,480
8091,R013,2026-03-11T02:15:00Z,2026-03-11T23:46:00,2026-03-12T02:59:00,480
8092,R013,2026-03-12T16:32:00+00:00,2026-03-12T22:03:00,2026-03-13T01:36:00,480
8093,R013,2026-03-11T23:08:00Z,2026-03-12T11:17:00,2026-03-12T14:49:00,480
8094,R013,2026-03-12T23:38:00Z,2026-03-12T11:48:00,2026-03-12T14:10:00,480
8095,R013,2026-03-11T23:48:00+00:00,2026-03-12T11:36:00,2026-03-12T14:17:00,480
8096,R013,2026-03-11T21:17:00Z,2026-03-12T05:16:00,2026-03-12T08:13:00,480
8097,R013,2026-03-12T02:37:00Z,2026-03-12T11:31:00,2026-03-12T14:26:00,480
8098,R013,2026-03-12T03:43:00Z,2026-03-12T11:45:00,2026-03-12T14:49:00,480
8099,R013,2026-03-12T21:38:00+00:00,2026-03-12T11:32:00,2026-03-12T14:12:00,480
8100,R013,2026-03-12T00:08:00Z,2026-03-12T20:48:00,2026-03-13T00:04:00,480
8101,R013,2026-03-12T23:51:00+00:00,2026-03-12T23:52:00,2026-03-13T03:15:00,480
8102,R013,2026-03-13T03:34:00+00:00,2026-03-13T11:44:00,2026-03-13T14:35:00,480
8103,R013,2026-03-13T21:19:00Z,2026-03-13T22:03:00,2026-03-14T01:26:00,480
8104,R013,2026-03-13T22:11:00+00:00,2026-03-13T11:38:00,2026-03-13T14:13:00,480
8105,R013,2026-03-12T14:34:00+00:00,2026-03-12T23:44:00,2026-03-13T02:59:00,480
8106,R013,2026-03-13T00:12:00Z,2026-03-13T20:31:00,2026-03-14T00:13:00,480
8107,R013,2026-03-13T01:35:00+00:00,2026-03-13T21:57:00,2026-03-14T01:39:00,480
8108,R013,2026-03-12T19:42:00Z,2026-03-13T04:44:00,2026-03-13T08:00:00,480
8109,R013,2026-03-13T23:15:00Z,2026-03-13T22:17:00,2026-03-14T01:36:00,480
8110,R013,2026-03-12T22:41:00Z,2026-03-13T20:39:00,2026-03-13T23:48:00,480
8111,R013,2026-03-11T23:56:00Z,2026-03-13T05:07:00,2026-03-13T08:15:00,480
8112,R013,2026-03-13T23:33:00+00:00,2026-03-13T11:11:00,2026-03-13T14:45:00,480
8113,R013,2026-03-11T23:52:00+00:00,2026-03-13T04:55:00,2026-03-13T08:07:00,480
8114,R013,2026-03-13T00:02:00Z,2026-03-13T21:51:00,2026-03-14T01:16:00,480
8115,R013,2026-03-13T23:59:00Z,2026-03-13T22:08:00,2026-03-14T01:43:00,480
8116,R013,2026-03-13T23:54:00Z,2026-03-13T22:03:00,2026-03-14T01:34:00,480
8117,R013,2026-03-12T23:49:00Z,2026-03-13T20:41:00,2026-03-13T23:41:00,480
8118,R013,2026-03-11T23:17:00+00:00,2026-03-13T05:06:00,2026-03-13T07:51:00,480
8119,R013,2026-03-13T00:12:00Z,2026-03-13T21:44:00,2026-03-14T01:40:00,480
8120,R013,2026-03-12T20:54:00Z,2026-03-13T05:06:00,2026-03-13T07:55:00,480
8121,R013,2026-03-13T02:12:00+00:00,2026-03-13T11:36:00,2026-03-13T14:50:00,480
8122,R013,2026-03-12T21:11:00+00:00,2026-03-13T04:55:00,2026-03-13T08:00:00,480
8123,R013,2026-03-14T02:05:00+00:00,2026-03-13T21:52:00,2026-03-14T01:14:00,480
8124,R013,2026-03-12T22:41:00Z,2026-03-12T23:57:00,2026-03-13T02:57:00,480
8125,R013,2026-03-12T23:19:00+00:00,2026-03-13T20:48:00,2026-03-14T00:10:00,480
8126,R013,2026-03-14T00:03:00Z,2026-03-13T11:25:00,2026-03-13T14:17:00,480
8127,R013,2026-03-12T18:26:00+00:00,2026-03-13T05:00:00,2026-03-13T08:12:00,480
8128,R013,2026-03-12T15:43:00+00:00,2026-03-12T23:56:00,2026-03-13T02:55:00,480
8129,R013,2026-03-14T00:03:00+00:00,2026-03-13T20:11:00,2026-03-14T00:13:00,480
8130,R013,2026-03-12T02:44:00Z,2026-03-13T05:19:00,2026-03-13T08:18:00,480
8131,R013,2026-03-12T21:41:00Z,2026-03-13T04:51:00,2026-03-13T08:12:00,480
8132,R013,2026-03-13T13:16:00Z,2026-03-13T20:34:00,2026-03-13T23:53:00,480
8133,R013,2026-03-13T13:47:00+00:00,2026-03-13T20:44:00,2026-03-14T00:07:00,480
8134,R013,2026-03-13T00:02:00Z,2026-03-13T21:47:00,2026-03-14T01:29:00,480
8135,R013,2026-03-13T00:04:00+00:00,2026-03-13T00:04:00,2026-03-13T03:19:00,480
8136,R013,2026-03-12T23:50:00+00:00,2026-03-13T05:11:00,2026-03-13T08:01:00,480
8137,R013,2026-03-12T02:34:00+00:00,2026-03-13T04:47:00,2026-03-13T07:49:00,480
8138,R013,2026-03-13T02:29:00Z,2026-03-13T05:20:00,2026-03-13T08:05:00,480
8139,R013,2026-03-13T23:44:00+00:00,2026-03-13T21:51:00,2026-03-14T01:15:00,480
8140,R013,2026-03-13T00:04:00+00:00,2026-03-13T20:45:00,2026-03-14T00:18:00,480
8141,R013,2026-03-12T22:59:00+00:00,2026-03-12T23:52:00,2026-03-13T02:55:00,480
8142,R013,2026-03-13T04:24:00Z,2026-03-13T11:12:00,2026-03-13T14:35:00,480
8143,R013,2026-03-13T14:58:00+00:00,2026-03-13T22:06:00,2026-03-14T01:10:00,480
8144,R013,2026-03-12T15:40:00Z,2026-03-12T23:50:00,2026-03-13T02:53:00,480
8145,R013,2026-03-13T00:12:00+00:00,2026-03-13T22:08:00,2026-03-14T01:43:00,480
8146,R013,2026-03-13T00:40:00Z,2026-03-13T20:37:00,2026-03-13T23:49:00,480
8147,R013,2026-03-13T23:51:00Z,2026-03-13T20:37:00,2026-03-13T23:44:00,480
8148,R013,2026-03-11T23:56:00+00:00,2026-03-12T23:41:00,2026-03-13T02:48:00,480
8149,R013,2026-03-12T21:56:00Z,2026-03-13T20:34:00,2026-03-13T23:55:00,480
8150,R013,2026-03-14T01:54:00Z,2026-03-13T22:15:00,2026-03-14T01:32:00,480
8151,R013,2026-03-13T11:28:00Z,2026-03-13T21:56:00,2026-03-14T01:21:00,480
8152,R013,2026-03-13T01:43:00Z,2026-03-13T11:32:00,2026-03-13T14:36:00,480
8153,R013,2026-03-12T21:49:00+00:00,2026-03-13T21:45:00,2026-03-14T01:41:00,480
8154,R013,2026-03-13T15:30:00+00:00,2026-03-13T22:03:00,2026-03-14T01:49:00,480
8155,R013,2026-03-12T21:39:00+00:00,2026-03-13T22:08:00,2026-03-14T01:24:00,480
8156,R013,2026-03-12T16:06:00Z,2026-03-12T23:51:00,2026-03-13T02:46:00,480
8157,R013,2026-03-14T00:12:00+00:00,2026-03-13T20:27:00,2026-03-13T23:57:00,480
8158,R013,2026-03-13T13:27:00+00:00,2026-03-13T21:40:00,2026-03-14T01:46:00,480
8159,R013,2026-03-14T00:14:00Z,2026-03-13T11:50:00,2026-03-13T14:21:00,480
8160,R013,2026-03-13T23:50:00+00:00,2026-03-13T20:25:00,2026-03-14T00:03:00,480
8161,R013,2026-03-14T23:59:00Z,2026-03-14T20:32:00,2026-03-14T23:43:00,480
8162,R013,2026-03-15T00:01:00Z,2026-03-14T21:42:00,2026-03-15T01:35:00,480
8163,R013,2026-03-14T00:02:00+00:00,2026-03-14T04:45:00,2026-03-14T08:10:00,480
8164,R013,2026-03-14T23:52:00Z,2026-03-14T20:30:00,2026-03-14T23:49:00,480
8165,R013,2026-03-14T13:12:00+00:00,2026-03-14T21:43:00,2026-03-15T01:44:00,480
8166,R013,2026-03-15T00:08:00Z,2026-03-14T11:21:00,2026-03-14T14:47:00,480
8167,R013,2026-03-14T01:06:00Z,2026-03-14T11:38:00,2026-03-14T14:44:00,480
8168,R013,2026-03-13T00:45:00Z,2026-03-14T04:52:00,2026-03-14T07:56:00,480
8169,R013,2026-03-14T02:55:00Z,2026-03-14T04:52:00,2026-03-14T08:07:00,480
8170,R013,2026-03-13T22:30:00+00:00,2026-03-14T20:43:00,2026-03-15T00:00:00,480
8171,R013,2026-03-13T14:24:00+00:00,2026-03-14T00:19:00,2026-03-14T03:18:00,480
8172,R013,2026-03-14T03:26:00Z,2026-03-14T11:39:00,2026-03-14T14:28:00,480
8173,R013,2026-03-13T23:59:00+00:00,2026-03-14T11:23:00,2026-03-14T14:24:00,480
8174,R013,2026-03-13T18:44:00+00:00,2026-03-13T23:50:00,2026-03-14T03:02:00,480
8175,R013,2026-03-13T23:55:00+00:00,2026-03-14T11:21:00,2026-03-14T14:36:00,480
8176,R013,2026-03-15T00:01:00+00:00,2026-03-14T22:14:00,2026-03-15T01:30:00,480
8177,R013,2026-03-13T23:10:00+00:00,2026-03-14T21:55:00,2026-03-15T01:47:00,480
8178,R013,2026-03-14T11:36:00Z,2026-03-14T21:54:00,2026-03-15T01:47:00,480
8179,R013,2026-03-13T21:18:00+00:00,2026-03-14T11:49:00,2026-03-14T14:43:00,480
8180,R013,2026-03-14T11:35:00+00:00,2026-03-14T21:48:00,2026-03-15T01:14:00,480
8181,R013,2026-03-14T00:02:00Z,2026-03-14T20:46:00,2026-03-15T00:18:00,480
8182,R013,2026-03-14T00:15:00+00:00,2026-03-14T20:35:00,2026-03-15T00:18:00,480
8183,R013,2026-03-13T21:35:00Z,2026-03-14T04:42:00,2026-03-14T07:56:00,480
8184,R013,2026-03-15T00:48:00Z,2026-03-14T11:41:00,2026-03-14T14:18:00,480
8185,R013,2026-03-14T15:41:00+00:00,2026-03-14T21:40:00,2026-03-15T01:15:00,480
8186,R013,2026-03-14T00:01:00Z,2026-03-13T23:42:00,2026-03-14T03:17:00,480
8187,R013,2026-03-13T23:39:00+00:00,2026-03-14T11:36:00,2026-03-14T14:40:00,480
8188,R013,2026-03-14T12:20:00Z,2026-03-14T20:25:00,2026-03-15T00:02:00,480
8189,R013,2026-03-13T00:05:00Z,2026-03-13T23:46:00,2026-03-14T02:42:00,480
8190,R013,2026-03-14T00:00:00Z,2026-03-14T11:18:00,2026-03-14T14:50:00,480
8191,R013,2026-03-15T00:08:00+00:00,2026-03-14T22:19:00,2026-03-15T01:37:00,480
8192,R013,2026-03-13T23:55:00+00:00,2026-03-14T11:34:00,2026-03-14T14:21:00,480
8193,R013,2026-03-14T16:53:00Z,2026-03-14T22:07:00,2026-03-15T01:16:00,480
8194,R013,2026-03-15T00:12:00Z,2026-03-14T11:41:00,2026-03-14T14:12:00,480
8195,R013,2026-03-13T01:10:00+00:00,2026-03-14T05:05:00,2026-03-14T08:15:00,480
8196,R013,2026-03-14T02:26:00Z,2026-03-14T22:07:00,2026-03-15T01:27:00,480
8197,R013,2026-03-14T01:27:00Z,2026-03-14T20:18:00,2026-03-14T23:54:00,480
8198,R013,2026-03-13T15:57:00Z,2026-03-13T23:59:00,2026-03-14T03:14:00,480
8199,R013,2026-03-14T14:16:00Z,2026-03-14T22:13:00,2026-03-15T01:43:00,480
8200,R013,2026-03-14T23:57:00Z,2026-03-14T11:42:00,2026-03-14T14:48:00,480
8201,R013,2026-03-14T16:14:00Z,2026-03-14T22:05:00,2026-03-15T01:13:00,480
8202,R013,2026-03-14T23:55:00+00:00,2026-03-14T22:04:00,2026-03-15T01:15:00,480
8203,R013,2026-03-13T16:07:00Z,2026-03-13T23:54:00,2026-03-14T03:12:00,480
8204,R013,2026-03-13T17:30:00+00:00,2026-03-14T00:02:00,2026-03-14T02:42:00,480
8205,R013,2026-03-14T05:56:00Z,2026-03-14T11:42:00,2026-03-14T14:13:00,480
8206,R013,2026-03-14T23:56:00Z,2026-03-14T20:27:00,2026-03-14T23:42:00,480
8207,R013,2026-03-15T02:06:00+00:00,2026-03-14T11:39:00,2026-03-14T14:35:00,480
8208,R013,2026-03-14T01:41:00+00:00,2026-03-14T20:29:00,2026-03-15T00:05:00,480
8209,R013,2026-03-12T23:45:00+00:00,2026-03-14T05:13:00,2026-03-14T08:19:00,480
8210,R013,2026-03-13T15:51:00Z,2026-03-13T23:48:00,2026-03-14T02:53:00,480
8211,R013,2026-03-13T00:02:00+00:00,2026-03-14T04:44:00,2026-03-14T08:17:00,480
8212,R013,2026-03-13T23:42:00+00:00,2026-03-14T21:54:00,2026-03-15T01:49:00,480
8213,R013,2026-03-15T00:07:00+00:00,2026-03-14T11:34:00,2026-03-14T14:24:00,480
8214,R013,2026-03-14T03:38:00Z,2026-03-14T11:39:00,2026-03-14T14:15:00,480
8215,R013,2026-03-13T21:18:00+00:00,2026-03-14T05:16:00,2026-03-14T08:10:00,480
8216,R013,2026-03-13T01:47:00+00:00,2026-03-13T23:58:00,2026-03-14T03:15:00,480
8217,R013,2026-03-14T23:46:00+00:00,2026-03-14T20:18:00,2026-03-14T23:44:00,480
8218,R013,2026-03-14T01:48:00+00:00,2026-03-14T04:43:00,2026-03-14T07:45:00,480
8219,R013,2026-03-13T23:26:00Z,2026-03-14T00:11:00,2026-03-14T02:47:00,480
8220,R013,2026-03-14T02:56:00+00:00,2026-03-14T04:42:00,2026-03-14T08:20:00,480
8221,R013,2026-03-14T21:44:00Z,2026-03-15T11:25:00,2026-03-15T14:21:00,480
8222,R013,2026-03-14T20:46:00Z,2026-03-15T04:53:00,2026-03-15T07:42:00,480
8223,R013,2026-03-15T00:07:00+00:00,2026-03-15T11:12:00,2026-03-15T14:48:00,480
8224,R013,2026-03-14T23:56:00Z,2026-03-15T20:25:00,2026-03-15T23:51:00,480
8225,R013,2026-03-15T00:03:00+00:00,2026-03-15T21:40:00,2026-03-16T01:22:00,480
8226,R013,2026-03-14T22:58:00Z,2026-03-14T23:53:00,2026-03-15T02:46:00,480
8227,R013,2026-03-14T22:16:00Z,2026-03-15T00:15:00,2026-03-15T03:19:00,480
8228,R013,2026-03-15T12:11:00+00:00,2026-03-15T21:46:00,2026-03-16T01:22:00,480
8229,R013,2026-03-15T12:16:00+00:00,2026-03-15T22:04:00,2026-03-16T01:47:00,480
8230,R013,2026-03-14T01:41:00Z,2026-03-15T05:02:00,2026-03-15T08:03:00,480
8231,R013,2026-03-14T21:54:00+00:00,2026-03-15T11:42:00,2026-03-15T14:42:00,480
8232,R013,2026-03-15T23:49:00+00:00,2026-03-15T11:27:00,2026-03-15T14:41:00,480
8233,R013,2026-03-15T23:32:00+00:00,2026-03-15T11:45:00,2026-03-15T14:48:00,480
8234,R013,2026-03-15T12:35:00Z,2026-03-15T20:23:00,2026-03-16T00:05:00,480
8235,R013,2026-03-15T00:15:00+00:00,2026-03-15T22:15:00,2026-03-16T01:27:00,480
8236,R013,2026-03-15T09:30:00+00:00,2026-03-15T20:17:00,2026-03-15T23:49:00,480
8237,R013,2026-03-14T23:58:00Z,2026-03-15T20:44:00,2026-03-15T23:46:00,480
