shipment_id,pause_start_local,pause_end_local
8658,2026-03-11T21:28:00,2026-03-11T21:28:00
8659,2026-03-11T04:31:00,2026-03-11T05:16:00
8660,2026-03-11T06:14:00,2026-03-11T06:59:00
8660,2026-03-11T06:34:00,2026-03-11T07:14:00
8661,2026-03-11T02:28:00,2026-03-11T03:03:00
8662,2026-03-11T22:05:00,2026-03-11T22:20:00
8662,2026-03-11T23:15:00,2026-03-11T23:40:00
8663,2026-03-11T23:32:00,2026-03-12T00:07:00
8664,2026-03-11T11:54:00,2026-03-11T12:44:00
8664,2026-03-11T12:04:00,2026-03-11T12:34:00
8664,2026-03-11T12:29:00,2026-03-11T13:04:00
8665,2026-03-11T12:16:00,2026-03-11T13:06:00
8665,2026-03-11T12:26:00,2026-03-11T12:56:00
8665,2026-03-11T12:51:00,2026-03-11T13:26:00
8666,2026-03-11T21:40:00,2026-03-11T22:25:00
8667,2026-03-11T22:50:00,2026-03-11T22:50:00
8668,2026-03-11T23:27:00,2026-03-12T00:27:00
8668,2026-03-11T23:42:00,2026-03-11T23:57:00
8669,2026-03-11T06:09:00,2026-03-11T06:54:00
8669,2026-03-11T06:29:00,2026-03-11T07:09:00
8670,2026-03-11T05:36:00,2026-03-11T06:06:00
8670,2026-03-11T06:06:00,2026-03-11T06:36:00
8671,2026-03-11T05:19:00,2026-03-11T05:34:00
8671,2026-03-11T06:29:00,2026-03-11T06:54:00
8673,2026-03-11T00:19:00,2026-03-11T00:34:00
8673,2026-03-11T01:29:00,2026-03-11T01:54:00
8674,2026-03-11T06:13:00,2026-03-11T06:58:00
8674,2026-03-11T06:33:00,2026-03-11T07:13:00
8675,2026-03-11T22:33:00,2026-03-11T22:33:00
8676,2026-03-11T20:49:00,2026-03-11T21:19:00
8676,2026-03-11T21:19:00,2026-03-11T21:49:00
8677,2026-03-11T12:15:00,2026-03-11T13:00:00
8677,2026-03-11T12:35:00,2026-03-11T13:15:00
8678,2026-03-11T01:03:00,2026-03-11T01:03:00
8679,2026-03-11T20:02:00,2026-03-11T20:47:00
8680,2026-03-11T21:34:00,2026-03-11T22:19:00
8681,2026-03-12T01:11:00,2026-03-12T01:46:00
8683,2026-03-11T11:52:00,2026-03-11T12:42:00
8683,2026-03-11T12:02:00,2026-03-11T12:32:00
8683,2026-03-11T12:27:00,2026-03-11T13:02:00
8684,2026-03-11T22:58:00,2026-03-11T23:43:00
8684,2026-03-11T23:18:00,2026-03-11T23:58:00
8685,2026-03-11T05:43:00,2026-03-11T06:33:00
8685,2026-03-11T05:53:00,2026-03-11T06:23:00
8685,2026-03-11T06:18:00,2026-03-11T06:53:00
8686,2026-03-11T04:29:00,2026-03-11T05:14:00
8687,2026-03-11T20:24:00,2026-03-11T21:09:00
8688,2026-03-10T23:28:00,2026-03-11T00:13:00
8689,2026-03-11T07:25:00,2026-03-11T08:00:00
8690,2026-03-11T22:21:00,2026-03-11T22:51:00
8690,2026-03-11T22:51:00,2026-03-11T23:21:00
8691,2026-03-11T20:22:00,2026-03-11T21:07:00
8692,2026-03-11T20:16:00,2026-03-11T21:01:00
8693,2026-03-11T12:44:00,2026-03-11T13:29:00
8693,2026-03-11T13:04:00,2026-03-11T13:44:00
8694,2026-03-11T00:42:00,2026-03-11T01:32:00
8694,2026-03-11T00:52:00,2026-03-11T01:22:00
8694,2026-03-11T01:17:00,2026-03-11T01:52:00
8695,2026-03-11T22:12:00,2026-03-12T01:20:00
8696,2026-03-11T05:00:00,2026-03-11T05:45:00
8698,2026-03-11T05:35:00,2026-03-11T05:50:00
8698,2026-03-11T06:45:00,2026-03-11T07:10:00
8699,2026-03-11T21:49:00,2026-03-11T22:49:00
8699,2026-03-11T22:04:00,2026-03-11T22:19:00
8700,2026-03-11T12:01:00,2026-03-11T12:31:00
8700,2026-03-11T12:31:00,2026-03-11T13:01:00
8701,2026-03-12T02:45:00,2026-03-12T03:20:00
8702,2026-03-12T22:20:00,2026-03-12T22:35:00
8702,2026-03-12T23:30:00,2026-03-12T23:55:00
8703,2026-03-12T04:47:00,2026-03-12T05:32:00
8704,2026-03-12T22:57:00,2026-03-12T23:42:00
8704,2026-03-12T23:17:00,2026-03-12T23:57:00
8705,2026-03-12T06:09:00,2026-03-12T06:54:00
8705,2026-03-12T06:29:00,2026-03-12T07:09:00
8706,2026-03-12T22:49:00,2026-03-12T23:19:00
8706,2026-03-12T23:19:00,2026-03-12T23:49:00
8707,2026-03-12T20:56:00,2026-03-12T21:11:00
8707,2026-03-12T22:06:00,2026-03-12T22:31:00
8708,2026-03-12T22:40:00,2026-03-12T23:10:00
8708,2026-03-12T23:10:00,2026-03-12T23:40:00
8711,2026-03-12T22:07:00,2026-03-12T22:22:00
8711,2026-03-12T23:17:00,2026-03-12T23:42:00
8712,2026-03-12T11:00:00,2026-03-12T11:45:00
8713,2026-03-12T12:15:00,2026-03-12T13:05:00
8713,2026-03-12T12:25:00,2026-03-12T12:55:00
8713,2026-03-12T12:50:00,2026-03-12T13:25:00
8714,2026-03-12T20:48:00,2026-03-12T23:59:00
8715,2026-03-12T21:04:00,2026-03-12T21:34:00
8715,2026-03-12T21:34:00,2026-03-12T22:04:00
8716,2026-03-12T05:23:00,2026-03-12T05:53:00
8716,2026-03-12T05:53:00,2026-03-12T06:23:00
8717,2026-03-12T22:32:00,2026-03-12T22:47:00
8717,2026-03-12T23:42:00,2026-03-13T00:07:00
8718,2026-03-12T05:40:00,2026-03-12T05:40:00
8719,2026-03-13T01:13:00,2026-03-13T01:48:00
8721,2026-03-12T10:58:00,2026-03-12T11:43:00
8722,2026-03-12T00:46:00,2026-03-12T01:31:00
8722,2026-03-12T01:06:00,2026-03-12T01:46:00
8723,2026-03-13T01:04:00,2026-03-13T01:39:00
8724,2026-03-12T21:24:00,2026-03-12T22:09:00
8725,2026-03-12T04:24:00,2026-03-12T05:09:00
8726,2026-03-12T04:40:00,2026-03-12T08:11:00
8728,2026-03-12T00:36:00,2026-03-12T00:51:00
8728,2026-03-12T01:46:00,2026-03-12T02:11:00
8729,2026-03-12T22:17:00,2026-03-12T22:32:00
8729,2026-03-12T23:27:00,2026-03-12T23:52:00
8730,2026-03-12T05:36:00,2026-03-12T05:36:00
8732,2026-03-12T20:53:00,2026-03-12T21:23:00
8732,2026-03-12T21:23:00,2026-03-12T21:53:00
8733,2026-03-12T12:20:00,2026-03-12T13:05:00
8733,2026-03-12T12:40:00,2026-03-12T13:20:00
8734,2026-03-12T11:52:00,2026-03-12T12:42:00
8734,2026-03-12T12:02:00,2026-03-12T12:32:00
8734,2026-03-12T12:27:00,2026-03-12T13:02:00
8735,2026-03-12T00:50:00,2026-03-12T00:50:00
8736,2026-03-12T04:52:00,2026-03-12T05:37:00
8737,2026-03-12T07:30:00,2026-03-12T08:05:00
8738,2026-03-12T11:36:00,2026-03-12T14:27:00
8740,2026-03-12T00:41:00,2026-03-12T00:41:00
8741,2026-03-12T20:40:00,2026-03-13T00:03:00
8742,2026-03-12T00:07:00,2026-03-12T00:22:00
8742,2026-03-12T01:17:00,2026-03-12T01:42:00
8743,2026-03-12T02:28:00,2026-03-12T03:03:00
8744,2026-03-12T12:06:00,2026-03-12T12:06:00
8745,2026-03-12T12:18:00,2026-03-12T13:08:00
8745,2026-03-12T12:28:00,2026-03-12T12:58:00
8745,2026-03-12T12:53:00,2026-03-12T13:28:00
8746,2026-03-12T20:44:00,2026-03-12T21:14:00
8746,2026-03-12T21:14:00,2026-03-12T21:44:00
8747,2026-03-12T06:00:00,2026-03-12T07:00:00
8747,2026-03-12T06:15:00,2026-03-12T06:30:00
8748,2026-03-12T05:38:00,2026-03-12T06:08:00
8748,2026-03-12T06:08:00,2026-03-12T06:38:00
8749,2026-03-12T22:47:00,2026-03-12T23:37:00
8749,2026-03-12T22:57:00,2026-03-12T23:27:00
8749,2026-03-12T23:22:00,2026-03-12T23:57:00
8750,2026-03-12T11:44:00,2026-03-12T14:47:00
8751,2026-03-13T01:16:00,2026-03-13T01:51:00
8752,2026-03-12T22:42:00,2026-03-12T22:42:00
8754,2026-03-12T05:22:00,2026-03-12T06:12:00
8754,2026-03-12T05:32:00,2026-03-12T06:02:00
8754,2026-03-12T05:57:00,2026-03-12T06:32:00
8755,2026-03-12T14:09:00,2026-03-12T14:44:00
8756,2026-03-12T05:51:00,2026-03-12T06:41:00
8756,2026-03-12T06:01:00,2026-03-12T06:31:00
8756,2026-03-12T06:26:00,2026-03-12T07:01:00
8757,2026-03-12T11:43:00,2026-03-12T11:58:00
8757,2026-03-12T12:53:00,2026-03-12T13:18:00
8758,2026-03-12T22:47:00,2026-03-12T23:17:00
8758,2026-03-12T23:17:00,2026-03-12T23:47:00
8760,2026-03-12T06:03:00,2026-03-12T06:03:00
8761,2026-03-13T00:52:00,2026-03-13T00:52:00
8762,2026-03-13T12:07:00,2026-03-13T12:37:00
8762,2026-03-13T12:37:00,2026-03-13T13:07:00
8763,2026-03-13T05:36:00,2026-03-13T06:26:00
8763,2026-03-13T05:46:00,2026-03-13T06:16:00
8763,2026-03-13T06:11:00,2026-03-13T06:46:00
8764,2026-03-13T21:52:00,2026-03-13T22:37:00
8765,2026-03-13T05:24:00,2026-03-13T05:54:00
8765,2026-03-13T05:54:00,2026-03-13T06:24:00
8766,2026-03-13T12:17:00,2026-03-13T13:07:00
8766,2026-03-13T12:27:00,2026-03-13T12:57:00
8766,2026-03-13T12:52:00,2026-03-13T13:27:00
8767,2026-03-13T05:42:00,2026-03-13T06:32:00
8767,2026-03-13T05:52:00,2026-03-13T06:22:00
8767,2026-03-13T06:17:00,2026-03-13T06:52:00
8768,2026-03-13T00:37:00,2026-03-13T01:27:00
8768,2026-03-13T00:47:00,2026-03-13T01:17:00
8768,2026-03-13T01:12:00,2026-03-13T01:47:00
8769,2026-03-13T12:30:00,2026-03-13T13:15:00
8769,2026-03-13T12:50:00,2026-03-13T13:30:00
8770,2026-03-13T21:45:00,2026-03-13T22:30:00
8771,2026-03-13T05:29:00,2026-03-13T05:44:00
8771,2026-03-13T06:39:00,2026-03-13T07:04:00
8772,2026-03-13T23:00:00,2026-03-13T23:45:00
8772,2026-03-13T23:20:00,2026-03-14T00:00:00
8773,2026-03-13T11:18:00,2026-03-13T14:18:00
8774,2026-03-13T23:54:00,2026-03-14T00:29:00
8775,2026-03-13T11:04:00,2026-03-13T11:49:00
8776,2026-03-13T21:09:00,2026-03-13T21:09:00
8781,2026-03-13T20:21:00,2026-03-13T21:06:00
8782,2026-03-13T22:45:00,2026-03-13T22:45:00
8783,2026-03-13T14:28:00,2026-03-13T15:03:00
8784,2026-03-13T01:00:00,2026-03-13T01:45:00
8784,2026-03-13T01:20:00,2026-03-13T02:00:00
8785,2026-03-13T12:08:00,2026-03-13T12:38:00
8785,2026-03-13T12:38:00,2026-03-13T13:08:00
8786,2026-03-13T05:10:00,2026-03-13T05:25:00
8786,2026-03-13T06:20:00,2026-03-13T06:45:00
8787,2026-03-13T12:07:00,2026-03-13T12:57:00
8787,2026-03-13T12:17:00,2026-03-13T12:47:00
8787,2026-03-13T12:42:00,2026-03-13T13:17:00
8788,2026-03-13T20:53:00,2026-03-13T21:08:00
8788,2026-03-13T22:03:00,2026-03-13T22:28:00
8789,2026-03-13T23:54:00,2026-03-14T00:29:00
8790,2026-03-13T23:54:00,2026-03-14T00:29:00
8791,2026-03-13T01:27:00,2026-03-13T02:27:00
8791,2026-03-13T01:42:00,2026-03-13T01:57:00
8792,2026-03-13T20:55:00,2026-03-13T21:45:00
8792,2026-03-13T21:05:00,2026-03-13T21:35:00
8792,2026-03-13T21:30:00,2026-03-13T22:05:00
8793,2026-03-13T22:16:00,2026-03-13T22:46:00
8793,2026-03-13T22:46:00,2026-03-13T23:16:00
8794,2026-03-13T22:56:00,2026-03-13T23:46:00
8794,2026-03-13T23:06:00,2026-03-13T23:36:00
8794,2026-03-13T23:31:00,2026-03-14T00:06:00
8795,2026-03-13T01:06:00,2026-03-13T01:51:00
8795,2026-03-13T01:26:00,2026-03-13T02:06:00
8796,2026-03-13T12:04:00,2026-03-13T12:34:00
8796,2026-03-13T12:34:00,2026-03-13T13:04:00
8797,2026-03-13T04:33:00,2026-03-13T05:18:00
8798,2026-03-13T22:38:00,2026-03-13T22:53:00
8798,2026-03-13T23:48:00,2026-03-14T00:13:00
8799,2026-03-13T00:09:00,2026-03-13T02:47:00
8800,2026-03-13T00:12:00,2026-03-13T03:16:00
8801,2026-03-13T11:26:00,2026-03-13T12:11:00
8802,2026-03-13T05:52:00,2026-03-13T06:42:00
8802,2026-03-13T06:02:00,2026-03-13T06:32:00
8802,2026-03-13T06:27:00,2026-03-13T07:02:00
8803,2026-03-13T21:18:00,2026-03-13T22:08:00
8803,2026-03-13T21:28:00,2026-03-13T21:58:00
8803,2026-03-13T21:53:00,2026-03-13T22:28:00
8804,2026-03-13T01:14:00,2026-03-13T02:14:00
8804,2026-03-13T01:29:00,2026-03-13T01:44:00
8805,2026-03-13T11:30:00,2026-03-13T11:45:00
8805,2026-03-13T12:40:00,2026-03-13T13:05:00
8806,2026-03-13T22:30:00,2026-03-13T22:45:00
8806,2026-03-13T23:40:00,2026-03-14T00:05:00
8807,2026-03-13T02:43:00,2026-03-13T03:18:00
8808,2026-03-13T10:52:00,2026-03-13T11:37:00
8809,2026-03-13T06:26:00,2026-03-13T07:26:00
8809,2026-03-13T06:41:00,2026-03-13T06:56:00
8810,2026-03-13T21:06:00,2026-03-13T21:06:00
8811,2026-03-13T23:06:00,2026-03-14T00:06:00
8811,2026-03-13T23:21:00,2026-03-13T23:36:00
8812,2026-03-13T00:50:00,2026-03-13T00:50:00
8813,2026-03-13T00:50:00,2026-03-13T00:50:00
8814,2026-03-13T12:16:00,2026-03-13T12:46:00
8814,2026-03-13T12:46:00,2026-03-13T13:16:00
8815,2026-03-13T22:46:00,2026-03-13T22:46:00
8816,2026-03-13T05:42:00,2026-03-13T06:27:00
8816,2026-03-13T06:02:00,2026-03-13T06:42:00
8817,2026-03-13T11:24:00,2026-03-13T12:09:00
8818,2026-03-13T12:14:00,2026-03-13T12:44:00
8818,2026-03-13T12:44:00,2026-03-13T13:14:00
8819,2026-03-13T20:53:00,2026-03-13T21:43:00
8819,2026-03-13T21:03:00,2026-03-13T21:33:00
8819,2026-03-13T21:28:00,2026-03-13T22:03:00
8822,2026-03-14T20:53:00,2026-03-14T21:23:00
8822,2026-03-14T21:23:00,2026-03-14T21:53:00
8823,2026-03-14T11:55:00,2026-03-14T11:55:00
8824,2026-03-14T04:30:00,2026-03-14T05:15:00
8825,2026-03-14T23:37:00,2026-03-15T00:12:00
8826,2026-03-14T05:28:00,2026-03-14T05:43:00
8826,2026-03-14T06:38:00,2026-03-14T07:03:00
8827,2026-03-14T00:32:00,2026-03-14T00:47:00
8827,2026-03-14T01:42:00,2026-03-14T02:07:00
8828,2026-03-14T06:02:00,2026-03-14T06:02:00
8829,2026-03-14T21:45:00,2026-03-14T22:30:00
8829,2026-03-14T22:05:00,2026-03-14T22:45:00
8831,2026-03-14T02:47:00,2026-03-14T03:22:00
8832,2026-03-14T05:43:00,2026-03-14T06:28:00
8832,2026-03-14T06:03:00,2026-03-14T06:43:00
8833,2026-03-14T01:21:00,2026-03-14T02:21:00
8833,2026-03-14T01:36:00,2026-03-14T01:51:00
8834,2026-03-15T01:18:00,2026-03-15T01:53:00
8835,2026-03-14T14:34:00,2026-03-14T15:09:00
8836,2026-03-14T00:25:00,2026-03-14T00:40:00
8836,2026-03-14T01:35:00,2026-03-14T02:00:00
8837,2026-03-14T11:27:00,2026-03-14T14:22:00
8838,2026-03-14T11:36:00,2026-03-14T14:30:00
8839,2026-03-14T11:59:00,2026-03-14T11:59:00
8840,2026-03-14T06:00:00,2026-03-14T06:00:00
8841,2026-03-14T00:39:00,2026-03-14T01:09:00
8841,2026-03-14T01:09:00,2026-03-14T01:39:00
8842,2026-03-14T13:55:00,2026-03-14T14:30:00
8843,2026-03-13T23:20:00,2026-03-14T00:05:00
8845,2026-03-14T05:10:00,2026-03-14T05:40:00
8845,2026-03-14T05:40:00,2026-03-14T06:10:00
8846,2026-03-14T12:02:00,2026-03-14T12:02:00
8847,2026-03-14T12:19:00,2026-03-14T12:19:00
8848,2026-03-14T12:19:00,2026-03-14T12:19:00
8849,2026-03-14T12:13:00,2026-03-14T12:58:00
8849,2026-03-14T12:33:00,2026-03-14T13:13:00
8850,2026-03-14T22:56:00,2026-03-14T23:46:00
8850,2026-03-14T23:06:00,2026-03-14T23:36:00
8850,2026-03-14T23:31:00,2026-03-15T00:06:00
8851,2026-03-14T21:37:00,2026-03-14T22:22:00
8851,2026-03-14T21:57:00,2026-03-14T22:37:00
8852,2026-03-14T07:37:00,2026-03-14T08:12:00
8853,2026-03-14T12:08:00,2026-03-14T12:08:00
8854,2026-03-14T12:18:00,2026-03-14T13:03:00
8854,2026-03-14T12:38:00,2026-03-14T13:18:00
8855,2026-03-14T04:49:00,2026-03-14T05:34:00
8856,2026-03-14T21:09:00,2026-03-14T21:09:00
8858,2026-03-14T06:08:00,2026-03-14T07:08:00
8858,2026-03-14T06:23:00,2026-03-14T06:38:00
8859,2026-03-14T12:10:00,2026-03-14T12:25:00
8859,2026-03-14T13:20:00,2026-03-14T13:45:00
8860,2026-03-14T14:04:00,2026-03-14T14:39:00
8861,2026-03-14T04:22:00,2026-03-14T05:07:00
8862,2026-03-14T05:16:00,2026-03-14T05:46:00
8862,2026-03-14T05:46:00,2026-03-14T06:16:00
8863,2026-03-14T00:41:00,2026-03-14T01:31:00
8863,2026-03-14T00:51:00,2026-03-14T01:21:00
8863,2026-03-14T01:16:00,2026-03-14T01:51:00
8864,2026-03-14T22:47:00,2026-03-14T23:32:00
8864,2026-03-14T23:07:00,2026-03-14T23:47:00
8865,2026-03-14T00:47:00,2026-03-14T01:37:00
8865,2026-03-14T00:57:00,2026-03-14T01:27:00
8865,2026-03-14T01:22:00,2026-03-14T01:57:00
8866,2026-03-14T11:27:00,2026-03-14T12:12:00
8867,2026-03-14T23:34:00,2026-03-15T00:34:00
8867,2026-03-14T23:49:00,2026-03-15T00:04:00
8868,2026-03-13T23:52:00,2026-03-14T03:02:00
8869,2026-03-14T00:48:00,2026-03-14T01:18:00
8869,2026-03-14T01:18:00,2026-03-14T01:48:00
8870,2026-03-14T06:04:00,2026-03-14T07:04:00
8870,2026-03-14T06:19:00,2026-03-14T06:34:00
8871,2026-03-14T06:04:00,2026-03-14T06:04:00
8872,2026-03-15T01:13:00,2026-03-15T01:48:00
8873,2026-03-14T22:36:00,2026-03-14T23:06:00
8873,2026-03-14T23:06:00,2026-03-14T23:36:00
8874,2026-03-14T05:43:00,2026-03-14T05:43:00
8876,2026-03-14T12:22:00,2026-03-14T13:07:00
8876,2026-03-14T12:42:00,2026-03-14T13:22:00
8877,2026-03-14T22:00:00,2026-03-14T22:15:00
8877,2026-03-14T23:10:00,2026-03-14T23:35:00
8879,2026-03-14T21:46:00,2026-03-14T22:31:00
8880,2026-03-14T01:03:00,2026-03-14T01:48:00
8880,2026-03-14T01:23:00,2026-03-14T02:03:00
8881,2026-03-15T01:01:00,2026-03-15T01:46:00
8881,2026-03-15T01:21:00,2026-03-15T02:01:00
8882,2026-03-15T21:04:00,2026-03-15T21:19:00
8882,2026-03-15T22:14:00,2026-03-15T22:39:00
8883,2026-03-15T05:07:00,2026-03-15T08:18:00
8884,2026-03-14T23:53:00,2026-03-15T00:38:00
8885,2026-03-15T06:01:00,2026-03-15T06:46:00
8885,2026-03-15T06:21:00,2026-03-15T07:01:00
8886,2026-03-14T23:58:00,2026-03-15T00:43:00
8887,2026-03-15T05:38:00,2026-03-15T05:38:00
8888,2026-03-15T11:50:00,2026-03-15T14:43:00
8890,2026-03-15T21:45:00,2026-03-16T01:40:00
8891,2026-03-15T06:14:00,2026-03-15T06:59:00
8891,2026-03-15T06:34:00,2026-03-15T07:14:00
8892,2026-03-15T01:21:00,2026-03-15T02:21:00
8892,2026-03-15T01:36:00,2026-03-15T01:51:00
8893,2026-03-15T12:25:00,2026-03-15T12:25:00
8894,2026-03-15T00:41:00,2026-03-15T01:11:00
8894,2026-03-15T01:11:00,2026-03-15T01:41:00
8895,2026-03-15T12:22:00,2026-03-15T12:22:00
8896,2026-03-15T23:55:00,2026-03-16T00:30:00
8897,2026-03-15T05:15:00,2026-03-15T05:30:00
8897,2026-03-15T06:25:00,2026-03-15T06:50:00
8898,2026-03-15T11:29:00,2026-03-15T14:46:00
8899,2026-03-15T12:37:00,2026-03-15T13:37:00
8899,2026-03-15T12:52:00,2026-03-15T13:07:00
8900,2026-03-15T05:30:00,2026-03-15T06:00:00
8900,2026-03-15T06:00:00,2026-03-15T06:30:00
8901,2026-03-15T21:21:00,2026-03-15T22:06:00
8901,2026-03-15T21:41:00,2026-03-15T22:21:00
8902,2026-03-15T00:37:00,2026-03-15T00:37:00
8903,2026-03-15T20:16:00,2026-03-16T00:19:00
8906,2026-03-15T00:03:00,2026-03-15T00:18:00
8906,2026-03-15T01:13:00,2026-03-15T01:38:00
8907,2026-03-15T05:43:00,2026-03-15T06:28:00
8907,2026-03-15T06:03:00,2026-03-15T06:43:00
8908,2026-03-15T00:09:00,2026-03-15T00:24:00
8908,2026-03-15T01:19:00,2026-03-15T01:44:00
8909,2026-03-14T23:29:00,2026-03-15T00:14:00
8910,2026-03-15T21:23:00,2026-03-15T22:08:00
8911,2026-03-15T11:53:00,2026-03-15T12:23:00
8911,2026-03-15T12:23:00,2026-03-15T12:53:00
8912,2026-03-15T12:07:00,2026-03-15T12:37:00
8912,2026-03-15T12:37:00,2026-03-15T13:07:00
8913,2026-03-15T22:10:00,2026-03-15T22:25:00
8913,2026-03-15T23:20:00,2026-03-15T23:45:00
8915,2026-03-14T23:53:00,2026-03-15T03:03:00
8916,2026-03-15T07:46:00,2026-03-15T08:21:00
8917,2026-03-15T21:03:00,2026-03-15T21:33:00
8917,2026-03-15T21:33:00,2026-03-15T22:03:00
8918,2026-03-15T00:29:00,2026-03-15T00:29:00
8919,2026-03-15T21:47:00,2026-03-15T22:32:00
8919,2026-03-15T22:07:00,2026-03-15T22:47:00
8920,2026-03-15T05:21:00,2026-03-15T06:11:00
8920,2026-03-15T05:31:00,2026-03-15T06:01:00
8920,2026-03-15T05:56:00,2026-03-15T06:31:00
8921,2026-03-15T01:15:00,2026-03-15T02:15:00
8921,2026-03-15T01:30:00,2026-03-15T01:45:00
8922,2026-03-15T20:59:00,2026-03-15T21:29:00
8922,2026-03-15T21:29:00,2026-03-15T21:59:00
8923,2026-03-15T20:35:00,2026-03-16T00:05:00
8924,2026-03-15T08:04:00,2026-03-15T08:39:00
8925,2026-03-15T11:26:00,2026-03-15T12:11:00
8926,2026-03-15T04:21:00,2026-03-15T05:06:00
8927,2026-03-14T23:35:00,2026-03-15T00:20:00
8928,2026-03-15T23:09:00,2026-03-16T00:09:00
8928,2026-03-15T23:24:00,2026-03-15T23:39:00
8930,2026-03-15T11:41:00,2026-03-15T14:27:00
8931,2026-03-15T20:18:00,2026-03-15T23:41:00
8933,2026-03-15T05:11:00,2026-03-15T05:26:00
8933,2026-03-15T06:21:00,2026-03-15T06:46:00
8935,2026-03-15T11:56:00,2026-03-15T12:11:00
8935,2026-03-15T13:06:00,2026-03-15T13:31:00
8936,2026-03-15T20:43:00,2026-03-16T00:02:00
8937,2026-03-15T00:52:00,2026-03-15T01:42:00
8937,2026-03-15T01:02:00,2026-03-15T01:32:00
8937,2026-03-15T01:27:00,2026-03-15T02:02:00
8938,2026-03-15T00:59:00,2026-03-15T01:49:00
8938,2026-03-15T01:09:00,2026-03-15T01:39:00
8938,2026-03-15T01:34:00,2026-03-15T02:09:00
8939,2026-03-15T05:37:00,2026-03-15T05:37:00
8940,2026-03-15T23:37:00,2026-03-16T00:37:00
8940,2026-03-15T23:52:00,2026-03-16T00:07:00
8941,2026-03-16T14:28:00,2026-03-16T15:03:00
8942,2026-03-17T01:03:00,2026-03-17T01:38:00
8943,2026-03-16T05:46:00,2026-03-16T05:46:00
8944,2026-03-16T05:37:00,2026-03-16T05:52:00
8944,2026-03-16T06:47:00,2026-03-16T07:12:00
8945,2026-03-16T20:02:00,2026-03-16T20:47:00
8946,2026-03-16T00:20:00,2026-03-16T01:10:00
8946,2026-03-16T00:30:00,2026-03-16T01:00:00
8946,2026-03-16T00:55:00,2026-03-16T01:30:00
8947,2026-03-15T23:43:00,2026-03-16T00:28:00
8948,2026-03-16T20:54:00,2026-03-16T21:44:00
8948,2026-03-16T21:04:00,2026-03-16T21:34:00
8948,2026-03-16T21:29:00,2026-03-16T22:04:00
8949,2026-03-16T11:47:00,2026-03-16T12:17:00
8949,2026-03-16T12:17:00,2026-03-16T12:47:00
8950,2026-03-16T20:58:00,2026-03-16T21:48:00
8950,2026-03-16T21:08:00,2026-03-16T21:38:00
8950,2026-03-16T21:33:00,2026-03-16T22:08:00
8951,2026-03-16T20:05:00,2026-03-16T20:50:00
8952,2026-03-16T20:56:00,2026-03-16T20:56:00
8953,2026-03-16T05:58:00,2026-03-16T06:48:00
8953,2026-03-16T06:08:00,2026-03-16T06:38:00
8953,2026-03-16T06:33:00,2026-03-16T07:08:00
8954,2026-03-16T13:05:00,2026-03-16T14:05:00
8954,2026-03-16T13:20:00,2026-03-16T13:35:00
8955,2026-03-16T11:34:00,2026-03-16T11:49:00
8955,2026-03-16T12:44:00,2026-03-16T13:09:00
8956,2026-03-16T04:35:00,2026-03-16T05:20:00
8957,2026-03-16T12:42:00,2026-03-16T13:27:00
8957,2026-03-16T13:02:00,2026-03-16T13:42:00
8958,2026-03-16T12:05:00,2026-03-16T12:20:00
8958,2026-03-16T13:15:00,2026-03-16T13:40:00
8960,2026-03-16T00:23:00,2026-03-16T01:13:00
8960,2026-03-16T00:33:00,2026-03-16T01:03:00
8960,2026-03-16T00:58:00,2026-03-16T01:33:00
8961,2026-03-16T00:15:00,2026-03-16T00:30:00
8961,2026-03-16T01:25:00,2026-03-16T01:50:00
8962,2026-03-15T23:52:00,2026-03-16T00:37:00
8963,2026-03-16T23:29:00,2026-03-17T00:04:00
8964,2026-03-16T12:32:00,2026-03-16T12:32:00
8965,2026-03-16T12:24:00,2026-03-16T13:09:00
8965,2026-03-16T12:44:00,2026-03-16T13:24:00
8966,2026-03-16T14:33:00,2026-03-16T15:08:00
8967,2026-03-16T12:18:00,2026-03-16T12:48:00
8967,2026-03-16T12:48:00,2026-03-16T13:18:00
8968,2026-03-16T12:15:00,2026-03-16T13:05:00
8968,2026-03-16T12:25:00,2026-03-16T12:55:00
8968,2026-03-16T12:50:00,2026-03-16T13:25:00
8970,2026-03-16T00:46:00,2026-03-16T01:36:00
8970,2026-03-16T00:56:00,2026-03-16T01:26:00
8970,2026-03-16T01:21:00,2026-03-16T01:56:00
8971,2026-03-16T23:53:00,2026-03-17T00:28:00
8972,2026-03-16T22:06:00,2026-03-16T22:21:00
8972,2026-03-16T23:16:00,2026-03-16T23:41:00
8975,2026-03-16T21:54:00,2026-03-16T22:54:00
8975,2026-03-16T22:09:00,2026-03-16T22:24:00
8976,2026-03-16T22:58:00,2026-03-16T23:48:00
8976,2026-03-16T23:08:00,2026-03-16T23:38:00
8976,2026-03-16T23:33:00,2026-03-17T00:08:00
8977,2026-03-16T05:55:00,2026-03-16T05:55:00
8978,2026-03-16T05:50:00,2026-03-16T05:50:00
8980,2026-03-16T21:18:00,2026-03-16T22:08:00
8980,2026-03-16T21:28:00,2026-03-16T21:58:00
8980,2026-03-16T21:53:00,2026-03-16T22:28:00
8982,2026-03-16T11:01:00,2026-03-16T11:46:00
8985,2026-03-16T00:35:00,2026-03-16T00:35:00
8986,2026-03-16T11:45:00,2026-03-16T14:48:00
8987,2026-03-16T06:22:00,2026-03-16T07:22:00
